epoch,step,tokens,loss,lr,grad_norm,dt,tok_per_sec
0.00128,1,3187,1.783761739730835,2.5e-05,18.801233291625977,76.43128395080566,41.69758553384089
0.00256,2,6616,1.7643729150295258,1.5389305166811456e-05,12.334890365600586,1.8703937530517578,1833.3038133843213
0.00384,3,9403,1.637111335992813,1.1586576419299245e-05,11.812777519226074,1.8723647594451904,1488.4920184173034
0.00512,4,12672,1.6379055976867676,9.47322854068999e-06,8.659881591796875,1.872680902481079,1745.625747381182
0.0064,5,15423,1.577990710735321,8.103282983463812e-06,10.058028221130371,1.8727800846099854,1468.9391576763312
0.00768,6,17988,1.666747510433197,7.132374414207106e-06,8.487689018249512,1.9014294147491455,1348.9851267176273
0.00896,7,20829,1.6521711945533752,6.402821294717848e-06,6.766997814178467,1.8721601963043213,1517.4983452848674
0.01024,8,23687,1.6730794608592987,5.8314561971050476e-06,9.062079429626465,1.872035264968872,1526.6806419095542
0.01152,9,26690,1.5097458958625793,5.369950124810453e-06,6.792779445648193,1.8743925094604492,1602.1190784978246
0.0128,10,29261,1.508215755224228,4.9881557874222e-06,7.629974842071533,1.8763437271118164,1370.2180271401771
0.01408,11,31840,1.448298692703247,4.666219121951919e-06,8.862813949584961,1.8755629062652588,1375.0538525713703
0.01536,12,35038,1.6181261539459229,4.390491456967649e-06,8.535141944885254,1.876215934753418,1704.494637724254
0.01664,13,38120,1.4729685485363007,4.151257393118423e-06,7.927187919616699,1.8754630088806152,1643.3275332044623
0.01792,14,41027,1.480131834745407,3.941398833318871e-06,7.165724754333496,1.878265619277954,1547.7044195258782
0.0192,15,44077,1.482943832874298,3.755572301404426e-06,7.820892810821533,1.8812317848205566,1621.278156477102
0.02048,16,47064,1.45401331782341,3.589682359365735e-06,6.240215301513672,1.8844883441925049,1585.045622173862
0.02176,17,50196,1.6725319921970367,3.4405332848256644e-06,6.47417688369751,1.8826649188995361,1663.5992781077214
0.02304,18,52901,1.5557289123535156,3.3055920480506125e-06,7.224681854248047,1.882678747177124,1436.782565297377
0.02432,19,56020,1.484724998474121,3.1828230019573524e-06,6.904462814331055,1.88311767578125,1656.2958545360257
0.0256,20,58789,1.5025326311588287,3.0705700652894765e-06,6.299954891204834,1.8810157775878906,1472.0769666008919
0.02688,21,61778,1.4842644035816193,2.967471129214595e-06,5.818305492401123,1.882558822631836,1587.7325925047846
0.02816,22,64668,1.5254606008529663,2.872394801717163e-06,6.289422035217285,1.8837108612060547,1534.2057316321168
0.02944,23,67121,1.4763670861721039,2.7843929371150144e-06,9.121639251708984,1.8831546306610107,1302.6014752378387
