epoch,step,loss,lr,grad_norm,dt,tokens,tok_per_sec
1,43,3.03548526763916,2.4535793252656857e-05,0.18441468477249146,2.2435054779052734,9337,46.98305208595842
1,44,3.2264647483825684,2.51063930957419e-05,0.18743796646595,2.2419962882995605,9580,47.6679847185495
1,45,3.2065324783325195,2.5676992938826944e-05,0.1855163425207138,2.2404444217681885,9819,48.31848241946267
1,46,3.128425359725952,2.6247592781911988e-05,0.20878127217292786,2.231248140335083,10007,48.70873899477111
1,47,2.9633278846740723,2.681819262499703e-05,0.19041799008846283,2.2367336750030518,10222,49.21931955564543
1,48,3.109738826751709,2.7388792468082075e-05,0.16810612380504608,2.2291202545166016,10419,49.63507651068283
1,49,2.9298572540283203,2.795939231116711e-05,0.1825229674577713,2.239992618560791,10640,50.15265115176629
1,50,3.171656608581543,2.8529992154252158e-05,0.16333314776420593,2.2523581981658936,10882,50.75443635399333
1,51,2.8774993419647217,2.91005919973372e-05,0.17567221820354462,2.2426016330718994,11114,51.29985792252606
1,52,2.7770519256591797,2.9671191840422245e-05,0.15936002135276794,2.2362618446350098,11319,51.71224650823181
1,53,3.045501470565796,3.024179168350729e-05,0.17612016201019287,2.2398390769958496,11536,52.16972312443306
1,54,3.2413291931152344,3.081239152659233e-05,0.19152134656906128,2.2472755908966064,11794,52.799822785582705
1,55,2.952768087387085,3.1382991369677375e-05,0.1661398857831955,2.247507095336914,12007,53.21786678912702
1,56,2.897014617919922,3.195359121276242e-05,0.15219160914421082,2.2400474548339844,12190,53.4977500530679
1,57,2.938486337661743,3.252419105584746e-05,0.18902873992919922,2.260171413421631,12427,54.00213992943731
1,58,2.7759487628936768,3.3094790898932505e-05,0.16858316957950592,2.2536404132843018,12672,54.532675919392815
1,59,3.0411765575408936,3.366539074201754e-05,0.15511023998260498,2.2598607540130615,12913,55.034513915883934
1,60,2.6234588623046875,3.4235990585102586e-05,0.1645679771900177,2.249776840209961,13082,55.225198387128145
1,61,3.28311824798584,3.480659042818763e-05,0.15458062291145325,2.2562363147735596,13303,55.62823728472485
1,62,2.7153573036193848,3.537719027127267e-05,0.15392890572547913,2.258272647857666,13485,55.86171268379672
1,63,2.743940591812134,3.5947790114357716e-05,0.1413443237543106,2.2616994380950928,13693,56.19676684867781
1,64,2.9136886596679688,3.651838995744276e-05,0.15644638240337372,2.263169527053833,13929,56.63918837060798
1,65,2.7998898029327393,3.70889898005278e-05,0.161409392952919,2.2780261039733887,14213,57.26351455811541
1,66,2.788881778717041,3.765958964361285e-05,0.11878052353858948,2.264575958251953,14436,57.63605008833462
1,67,2.7934439182281494,3.8230189486697896e-05,0.15697318315505981,2.2753467559814453,14680,58.08252877027289
1,68,2.82773756980896,3.880078932978294e-05,0.18308158218860626,2.2687785625457764,14872,58.31862561702817
1,69,2.82708740234375,3.937138917286798e-05,0.14875514805316925,2.277172803878784,15093,58.66135506345845
1,70,3.2032361030578613,3.994198901595302e-05,0.13017874956130981,2.27064847946167,15325,59.04193809986803
1,71,2.623790740966797,4.051258885903806e-05,0.14472231268882751,2.2769150733947754,15546,59.372491833042496
1,72,2.776393175125122,4.108318870212311e-05,0.12082774192094803,2.2731361389160156,15781,59.7512157979182
1,73,2.8769679069519043,4.165378854520815e-05,0.1320645809173584,2.2717831134796143,16003,60.07496812410085
1,74,2.5879781246185303,4.2224388388293194e-05,0.1867072582244873,2.2689871788024902,16202,60.30825727440094
1,75,2.875584840774536,4.279498823137824e-05,0.13429339230060577,2.270979881286621,16422,60.614704245905884
1,76,3.0976672172546387,4.336558807446328e-05,0.1554861068725586,2.264219284057617,16634,60.88828595110074
1,77,2.827942132949829,4.3936187917548324e-05,0.15543298423290253,2.2668347358703613,16863,61.21850189509298
1,78,2.916761875152588,4.450678776063337e-05,0.127813458442688,2.2646498680114746,17085,61.518608470477055
1,79,3.0792739391326904,4.507738760371841e-05,0.12979379296302795,2.264195203781128,17295,61.771099059463936
1,80,2.6193716526031494,4.564798744680345e-05,0.17729520797729492,2.2648985385894775,17489,61.96269765857263
1,81,2.8941423892974854,4.621858728988849e-05,0.14303553104400635,2.2570531368255615,17667,62.09672108730529
1,82,2.6888391971588135,4.678918713297354e-05,0.19531914591789246,2.260589599609375,17855,62.26273617491951
1,83,2.797905445098877,4.7359786976058585e-05,0.13328923285007477,2.2694907188415527,18097,62.61106499749182
1,84,3.2430121898651123,4.793038681914363e-05,0.17521817982196808,2.256711483001709,18329,62.92239304664119
1,85,2.7544615268707275,4.850098666222867e-05,0.16284699738025665,2.269404172897339,18537,63.14444932935951
1,86,2.923269748687744,4.9071586505313715e-05,0.180332213640213,2.261013984680176,18736,63.334467808903824
1,87,2.576514959335327,4.964218634839876e-05,0.15357425808906555,2.2590372562408447,18948,63.565636466185666
1,88,2.7755532264709473,5.02127861914838e-05,0.14311160147190094,2.2585196495056152,19134,63.706871513464755
1,89,2.7116687297821045,5.0783386034568845e-05,0.16631145775318146,2.259769916534424,19350,63.94487073837878
1,90,2.7118024826049805,5.135398587765389e-05,0.20972546935081482,2.2692666053771973,19572,64.19702065404253
1,91,3.0181124210357666,5.192458572073893e-05,0.23157618939876556,2.2702338695526123,19804,64.4777987541857
1,92,2.699414014816284,5.2495185563823975e-05,0.1577487289905548,2.27156925201416,20011,64.67337834695762
1,93,2.6632375717163086,5.306578540690902e-05,0.12714891135692596,2.2738137245178223,20255,64.98435907906197
1,94,2.653069496154785,5.363638524999406e-05,0.14654096961021423,2.2615272998809814,20465,65.1850888131778
1,95,2.7054145336151123,5.4206985093079106e-05,0.1630970984697342,2.2622621059417725,20658,65.3290427224777
1,96,2.6416192054748535,5.477758493616415e-05,0.17082944512367249,2.2616844177246094,20862,65.50560225824887
1,97,2.709857225418091,5.534818477924918e-05,0.17560085654258728,2.2648651599884033,21041,65.60107368279738
1,98,2.710003137588501,5.591878462233422e-05,0.19772668182849884,2.2777798175811768,21271,65.85045407693438
1,99,2.913771629333496,5.648938446541927e-05,0.1333879679441452,2.2783637046813965,21517,66.14542019992531
1,100,2.711231231689453,5.7059984308504316e-05,0.12570518255233765,2.286623001098633,21760,66.42544522073955
1,101,2.7173972129821777,5.763058415158936e-05,0.2024896889925003,2.2644500732421875,21938,66.50900869427454
1,102,2.673732280731201,5.82011839946744e-05,0.170678049325943,2.2731964588165283,22134,66.6438839550786
1,103,2.7141199111938477,5.8771783837759446e-05,0.19130827486515045,2.2737984657287598,22329,66.77379751591467
1,104,2.805332899093628,5.934238368084449e-05,0.135055810213089,2.2743020057678223,22554,66.99097623008075
