epoch,step,tokens,loss,lr,grad_norm,dt,tok_per_sec
1,1,1790,0.687167763710022,9.12959748936069e-06,38.33989334106445,89.08716416358948,20.092681328513823
1,2,3501,2.8099355697631836,1.825919497872138e-05,175.70928955078125,1.0409326553344727,1643.7182475077807
1,3,5165,3.5772879123687744,2.7388792468082075e-05,959.0453491210938,0.9942889213562012,1673.557820326831
1,4,6958,2.8926432132720947,3.651838995744276e-05,36.09860610961914,0.9928679466247559,1805.8796299097828
1,5,8617,3.150631904602051,4.564798744680345e-05,12.327993392944336,0.9924077987670898,1671.6918207021808
1,6,10419,2.400404691696167,5.477758493616415e-05,3.7119078636169434,0.993492841720581,1813.8027012647674
1,7,12190,2.9983038902282715,6.390718242552484e-05,14.070690155029297,0.9933905601501465,1782.7831983145898
1,8,13929,2.3078386783599854,7.303677991488552e-05,1.95956289768219,0.994138240814209,1749.2537039675105
1,9,15781,2.228541135787964,8.216637740424621e-05,0.6990534067153931,0.9948310852050781,1861.6225684365522
1,10,17489,2.209515333175659,9.12959748936069e-05,0.4053044617176056,0.9960618019104004,1714.75303713498
1,11,19134,2.1107378005981445,0.0001004255723829676,0.4776732623577118,0.9959897994995117,1651.6233407476846
1,12,20862,2.115993022918701,0.0001095551698723283,0.48691821098327637,0.9950788021087646,1736.5458859519804
1,13,22554,2.0358035564422607,0.00011868476736168898,0.354341596364975,0.9946973323822021,1701.0199433709415
1,14,24301,2.0222601890563965,0.00012781436485104967,0.3120991885662079,0.9963605403900146,1753.3813606429612
1,15,26170,1.9807385206222534,0.00013694396234041034,0.2981860041618347,0.996328592300415,1875.8871465132613
1,16,27942,2.0259463787078857,0.00014607355982977104,0.29941800236701965,0.99517822265625,1780.5855872431769
1,17,29803,1.9893721342086792,0.00015520315731913176,0.24990826845169067,0.9937071800231934,1872.7850994863134
1,18,31577,1.9706825017929077,0.00016433275480849243,0.22416436672210693,0.995567798614502,1781.8977295858863
1,19,33430,1.9834126234054565,0.00017346235229785312,0.21285118162631989,0.9968228340148926,1858.9060530813604
1,20,35117,1.8057986497879028,0.0001825919497872138,0.21622011065483093,0.995570182800293,1694.5063533892567
