epoch,step,tokens,loss,lr,grad_norm,dt,tok_per_sec
0.00128,1,3716,1.8056418299674988,2.5e-05,15.338605880737305,67.72408652305603,54.86969541826043
0.00256,2,8014,1.5365367531776428,1.5389305166811456e-05,12.016759872436523,1.8675501346588135,2301.410773524005
0.00384,3,12037,1.6367849707603455,1.1586576419299245e-05,10.439424514770508,1.8688459396362305,2152.66540418151
0.00512,4,15954,1.4949828088283539,9.47322854068999e-06,9.494149208068848,1.871718406677246,2092.7293261776617
0.0064,5,19453,1.4843508303165436,8.103282983463812e-06,8.197388648986816,1.8688318729400635,1872.2925537947622
0.00768,6,23391,1.504671424627304,7.132374414207106e-06,6.538493633270264,1.8695592880249023,2106.3787734489574
0.00896,7,27123,1.5518219769001007,6.402821294717848e-06,7.45059871673584,1.8702008724212646,1995.5075708890822
0.01024,8,30942,1.5303524434566498,5.8314561971050476e-06,9.27147102355957,1.8728325366973877,2039.1572258428112
0.01152,9,34672,1.7148772180080414,5.369950124810453e-06,6.881072044372559,1.8716166019439697,1992.9295327503535
0.0128,10,38316,1.5393473505973816,4.9881557874222e-06,8.101428985595703,1.8741302490234375,1944.3685954585053
0.01408,11,42346,1.5029907822608948,4.666219121951919e-06,6.098374843597412,1.875427484512329,2148.843414784405
0.01536,12,45491,1.58478581905365,4.390491456967649e-06,7.738971710205078,1.8738048076629639,1678.403207814633
0.01664,13,49518,1.5259628891944885,4.151257393118423e-06,9.56346607208252,1.87679123878479,2145.683503194237
0.01792,14,52553,1.5865536630153656,3.941398833318871e-06,6.2248430252075195,1.8759891986846924,1617.8131527238654
0.0192,15,56543,1.4232767522335052,3.755572301404426e-06,5.2681474685668945,1.8780395984649658,2124.5558417731263
0.02048,16,59897,1.4609145820140839,3.589682359365735e-06,6.158603668212891,1.8788831233978271,1785.1030531023816
0.02176,17,64086,1.4493849873542786,3.4405332848256644e-06,6.781023979187012,1.8832781314849854,2224.3129838166433
0.02304,18,68278,1.3618831038475037,3.3055920480506125e-06,4.042880058288574,1.878720998764038,2231.3052351880924
0.02432,19,72669,1.4612411856651306,3.1828230019573524e-06,6.95917272567749,1.8800749778747559,2335.54515201495
0.0256,20,76490,1.4027825593948364,3.0705700652894765e-06,4.9395341873168945,1.8799195289611816,2032.5338085675578
0.02688,21,80732,1.585249423980713,2.967471129214595e-06,5.7960429191589355,1.8814051151275635,2254.6978138264403
0.02816,22,85246,1.3992818892002106,2.872394801717163e-06,5.922954559326172,1.8812880516052246,2399.4199060310793
0.02944,23,89217,1.6038136184215546,2.7843929371150144e-06,7.752657890319824,1.8831887245178223,2108.6574852006656
0.03072,24,93272,1.5875698924064636,2.7026645145421517e-06,5.335145473480225,1.882662057876587,2153.865046057998
